fnlwgt,education_num,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,age_generalized,education_generalized,occupation_generalized,workclass_generalized,marital_generalized,native_generalized,suppressed
105460,10,Own-child,White,Male,0,0,20,<=50K,<25,Secondary,?,?,Single,Other,False
157749,10,Husband,White,Male,0,0,60,>50K,40-59,Secondary,Farming-fishing,Private,Married,USA,False
332355,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Private,Married,USA,False
305767,9,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,40-59,Secondary,Service,Local-gov,Married,Other,False
129761,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Single,USA,False
130126,13,Husband,White,Male,0,1977,40,>50K,40-59,HigherEd,Prof-specialty,Self-Employed,Married,USA,False
102828,9,Husband,White,Male,0,0,35,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
285897,9,Husband,White,Male,0,1848,45,>50K,25-39,Secondary,Prof-specialty,Private,Married,USA,False
356689,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,Farming-fishing,Private,Single,USA,False
394860,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Service,Private,Married,USA,False
113129,10,Not-in-family,White,Male,0,0,24,<=50K,25-39,Secondary,Service,Private,Single,USA,False
177018,14,Husband,White,Male,0,0,50,>50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
161141,10,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
165468,9,Husband,White,Male,7688,0,55,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
119129,9,Husband,White,Male,0,2149,20,<=50K,60+,Secondary,Sales,Self-Employed,Married,USA,False
129573,13,Not-in-family,White,Male,0,1741,40,<=50K,25-39,HigherEd,Adm-clerical,Government,Single,USA,False
135296,13,Not-in-family,White,Female,0,2258,45,>50K,25-39,HigherEd,White-collar,Private,Single,USA,False
148298,9,Not-in-family,White,Female,0,0,50,<=50K,25-39,Secondary,White-collar,Private,Single,USA,False
34845,9,Husband,White,Male,0,0,60,<=50K,40-59,Secondary,Transport-moving,Private,Married,USA,False
200733,9,Husband,White,Male,0,0,55,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
191858,9,Husband,White,Male,0,0,45,>50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
44780,10,Wife,White,Female,7688,0,20,>50K,25-39,Secondary,Adm-clerical,Private,Married,USA,False
125856,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
100508,9,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
39324,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
147397,9,Husband,White,Male,0,0,36,<=50K,40-59,Secondary,Adm-clerical,Government,Married,USA,False
24728,9,Not-in-family,White,Female,0,0,48,<=50K,40-59,Secondary,Blue-collar,Private,Single,USA,False
163826,9,Not-in-family,White,Male,0,0,40,<=50K,40-59,Secondary,Prof-specialty,Private,Single,USA,False
199947,9,Wife,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Married,USA,False
116133,9,Husband,White,Male,0,0,57,<=50K,25-39,Secondary,Transport-moving,Self-Employed,Married,USA,False
177181,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
324854,13,Not-in-family,White,Female,0,0,40,>50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
502316,13,Not-in-family,White,Female,0,0,40,<=50K,<25,HigherEd,Prof-specialty,Government,Single,USA,False
26892,13,Not-in-family,White,Male,0,0,40,<=50K,40-59,HigherEd,Adm-clerical,Government,Single,USA,False
26756,9,Not-in-family,White,Female,0,0,50,<=50K,60+,Secondary,Sales,Private,Widowed,USA,False
101890,9,Unmarried,White,Female,0,0,40,<=50K,40-59,Secondary,Sales,Private,Widowed,USA,False
192337,14,Husband,White,Male,0,0,40,>50K,25-39,HigherEd,Prof-specialty,Private,Married,Other,False
340982,10,Husband,Asian-Pac-Islander,Male,3103,0,40,>50K,40-59,Secondary,Machine-op-inspct,Private,Married,Other,False
185336,9,Other-relative,White,Female,0,0,35,<=50K,60+,Secondary,Sales,Private,Widowed,USA,False
146412,10,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
193042,9,Husband,White,Male,0,0,60,>50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
53956,13,Not-in-family,White,Male,0,1980,56,<=50K,40-59,HigherEd,Sales,Private,Separated,USA,False
175491,9,Husband,White,Male,9386,0,50,>50K,60+,Secondary,Blue-collar,Private,Married,Other,False
33186,4,Husband,White,Male,0,0,60,<=50K,60+,7th-8th,?,?,Married,USA,False
144154,9,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Separated,USA,False
335777,10,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Separated,Other,False
33887,9,Other-relative,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,USA,False
283613,13,Husband,White,Male,0,0,40,<=50K,<25,HigherEd,Prof-specialty,Private,Married,USA,False
141245,13,Wife,White,Female,0,0,40,<=50K,40-59,HigherEd,Service,Private,Married,Other,False
298130,4,Husband,White,Male,0,0,40,<=50K,40-59,7th-8th,Machine-op-inspct,Private,Married,USA,False
186096,9,Own-child,Black,Male,0,0,30,<=50K,<25,Secondary,Service,Private,Single,USA,False
102308,9,Husband,White,Male,0,0,56,>50K,40-59,Secondary,Handlers-cleaners,Private,Married,USA,False
124639,10,Not-in-family,Black,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Separated,USA,False
247750,9,Husband,Black,Male,0,0,45,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
248919,9,Husband,White,Male,0,2051,40,<=50K,25-39,Secondary,Transport-moving,Government,Married,USA,False
178551,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Married,USA,False
136137,10,Other-relative,White,Male,0,0,50,>50K,25-39,Secondary,White-collar,Private,Married,USA,False
55377,13,Unmarried,Black,Male,0,0,40,>50K,40-59,HigherEd,Adm-clerical,Government,Single,USA,False
177728,14,Not-in-family,White,Female,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Local-gov,Separated,USA,False
243580,13,Husband,White,Male,0,0,48,<=50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
63910,9,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
180609,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Protective-serv,Government,Married,USA,False
124137,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,White-collar,Self-Employed,Married,USA,False
136629,10,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
148995,13,Not-in-family,White,Male,0,0,60,>50K,40-59,HigherEd,Sales,Self-Employed,Separated,USA,False
266973,9,Husband,White,Male,0,0,60,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
188048,13,Own-child,White,Female,0,0,40,<=50K,25-39,HigherEd,Adm-clerical,Private,Single,USA,False
214129,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
240979,10,Husband,White,Male,0,0,60,>50K,25-39,Secondary,Blue-collar,Local-gov,Married,USA,False
98283,15,Not-in-family,Asian-Pac-Islander,Male,0,0,40,>50K,25-39,Prof-school,Prof-specialty,Private,Single,Other,False
104746,9,Husband,White,Male,5013,0,60,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
103710,9,Unmarried,White,Female,0,0,60,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
117409,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
80771,14,Not-in-family,White,Female,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Government,Single,USA,False
66278,9,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
282461,9,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
188246,14,Husband,White,Male,0,0,50,<=50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
467799,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
137674,9,Husband,Black,Male,0,0,40,<=50K,25-39,Secondary,Service,Self-Employed,Married,USA,False
158284,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
204219,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,Other,False
210498,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Protective-serv,Government,Married,USA,False
63526,13,Husband,Black,Male,0,0,40,>50K,60+,HigherEd,Adm-clerical,Government,Married,USA,False
216924,11,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-voc,Blue-collar,Government,Married,USA,False
372559,10,Husband,Black,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
199114,13,Not-in-family,White,Male,0,2258,40,<=50K,40-59,HigherEd,Adm-clerical,Government,Single,USA,False
168539,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
68898,11,Not-in-family,White,Male,0,2444,39,>50K,40-59,Assoc-voc,White-collar,Government,Separated,USA,False
204450,9,Husband,Black,Male,0,0,40,<=50K,40-59,Secondary,Handlers-cleaners,Private,Married,USA,False
113750,13,Husband,White,Male,0,0,40,<=50K,25-39,HigherEd,Handlers-cleaners,Private,Married,USA,False
359591,6,Husband,White,Male,0,0,40,<=50K,25-39,10th,Blue-collar,Private,Married,USA,False
132879,9,Husband,White,Male,7298,0,50,>50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
301199,10,Own-child,White,Female,0,0,24,<=50K,<25,Secondary,Service,Private,Single,USA,False
267540,10,Unmarried,Black,Female,0,0,38,<=50K,25-39,Secondary,Adm-clerical,Government,Separated,USA,False
185407,11,Husband,White,Male,0,0,48,>50K,40-59,Assoc-voc,Blue-collar,Private,Married,Other,False
191277,11,Husband,White,Male,0,0,50,>50K,40-59,Assoc-voc,White-collar,Self-Employed,Married,USA,False
78980,11,Husband,White,Male,0,0,40,>50K,25-39,Assoc-voc,Machine-op-inspct,Private,Married,USA,False
241463,9,Husband,White,Male,0,1848,65,>50K,25-39,Secondary,White-collar,Self-Employed,Married,USA,False
216999,9,Husband,White,Male,0,0,45,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
94057,10,Own-child,White,Male,0,0,15,<=50K,<25,Secondary,Service,Private,Single,USA,False
197558,13,Not-in-family,White,Male,0,0,40,<=50K,40-59,HigherEd,White-collar,Government,Separated,USA,False
351869,10,Husband,White,Male,0,1485,45,>50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
121761,9,Husband,Asian-Pac-Islander,Male,0,0,50,<=50K,40-59,Secondary,White-collar,Self-Employed,Married,Other,False
184556,13,Wife,White,Female,0,0,40,<=50K,25-39,HigherEd,White-collar,Government,Married,USA,False
268281,13,Not-in-family,White,Female,0,0,40,<=50K,40-59,HigherEd,Prof-specialty,Private,Single,USA,False
186909,10,Own-child,White,Female,0,0,16,<=50K,<25,Secondary,Service,Private,Single,USA,False
35783,10,Husband,White,Male,0,0,60,<=50K,60+,Secondary,Transport-moving,Private,Married,USA,False
188861,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
363591,9,Unmarried,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Separated,USA,False
174325,4,Husband,Black,Male,0,0,40,<=50K,40-59,7th-8th,Transport-moving,Private,Married,USA,False
347530,9,Unmarried,Black,Female,0,0,25,<=50K,<25,Secondary,Service,Private,Single,USA,False
72351,13,Not-in-family,White,Male,0,0,45,<=50K,40-59,HigherEd,Sales,Private,Separated,USA,False
188571,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
291951,9,Husband,Black,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
223046,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Single,USA,False
295127,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
116218,10,Unmarried,White,Female,0,0,45,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
143069,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
112840,10,Husband,White,Male,0,0,50,>50K,40-59,Secondary,Sales,Private,Married,USA,False
146454,14,Husband,White,Male,0,1648,4,<=50K,60+,HigherEd,Prof-specialty,Local-gov,Married,Other,False
43705,10,Husband,White,Male,0,0,50,<=50K,40-59,Secondary,Service,Government,Married,USA,False
101299,12,Husband,White,Male,0,0,45,<=50K,40-59,Assoc-acdm,Prof-specialty,Private,Married,USA,False
183678,15,Husband,White,Male,0,0,16,<=50K,60+,Prof-school,Prof-specialty,Private,Married,USA,False
57071,10,Husband,White,Male,3137,0,40,<=50K,40-59,Secondary,Blue-collar,Self-Employed,Married,USA,False
35303,13,Husband,White,Male,9386,0,30,>50K,60+,HigherEd,?,?,Married,USA,False
188576,16,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,25-39,Doctorate,Prof-specialty,Private,Married,Other,False
169496,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Handlers-cleaners,Private,Married,USA,False
58124,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Service,Private,Married,USA,False
356344,13,Own-child,White,Female,0,0,40,<=50K,25-39,HigherEd,Adm-clerical,Private,Single,USA,False
444134,9,Husband,White,Male,0,0,15,<=50K,40-59,Secondary,Farming-fishing,Self-Employed,Married,USA,False
331046,13,Not-in-family,White,Female,0,0,45,<=50K,25-39,HigherEd,Prof-specialty,Local-gov,Single,USA,False
100345,13,Own-child,White,Male,0,0,20,<=50K,<25,HigherEd,Prof-specialty,Private,Single,USA,False
112383,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Prof-specialty,Private,Married,USA,False
190532,14,Not-in-family,White,Female,0,0,55,<=50K,40-59,HigherEd,Prof-specialty,Private,Single,USA,False
266598,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Prof-specialty,Government,Married,USA,False
116608,9,Wife,White,Female,0,0,35,>50K,25-39,Secondary,Adm-clerical,Local-gov,Married,USA,False
353263,13,Not-in-family,White,Female,0,0,45,>50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
157617,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,White-collar,Government,Single,USA,False
21698,13,Unmarried,White,Female,0,0,40,<=50K,40-59,HigherEd,White-collar,Government,Separated,USA,False
176602,9,Not-in-family,Black,Male,0,0,40,<=50K,40-59,Secondary,Service,Private,Separated,USA,False
146343,10,Wife,Black,Female,0,0,40,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
221966,13,Not-in-family,White,Male,2202,0,50,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
173020,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Government,Married,USA,False
252202,9,Not-in-family,White,Female,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
497300,9,Unmarried,Black,Male,0,0,40,<=50K,25-39,Secondary,Service,Private,Single,USA,False
426431,13,Husband,White,Male,0,0,40,<=50K,25-39,HigherEd,Blue-collar,Self-Employed,Married,USA,False
162410,10,Not-in-family,White,Female,0,0,45,>50K,40-59,Secondary,White-collar,Government,Widowed,USA,False
143516,14,Husband,White,Male,0,0,8,>50K,60+,HigherEd,?,?,Married,USA,False
110884,9,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Government,Single,USA,False
187652,12,Own-child,White,Male,0,0,40,<=50K,25-39,Assoc-acdm,White-collar,Private,Single,USA,False
97831,9,Unmarried,White,Female,0,0,4,<=50K,60+,Secondary,?,?,Widowed,USA,False
180920,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Transport-moving,Private,Married,USA,False
189186,11,Not-in-family,White,Male,0,0,40,<=50K,25-39,Assoc-voc,Sales,Private,Single,USA,False
607848,10,Husband,White,Male,7688,0,45,>50K,25-39,Secondary,Sales,Private,Married,USA,False
293073,13,Not-in-family,White,Male,0,0,50,>50K,25-39,HigherEd,Sales,Private,Single,USA,False
210452,13,Unmarried,White,Male,0,0,45,<=50K,25-39,HigherEd,Prof-specialty,Private,Separated,USA,False
112906,14,Husband,White,Male,0,0,55,>50K,40-59,HigherEd,Transport-moving,Private,Married,USA,False
126268,13,Husband,White,Male,0,0,50,<=50K,40-59,HigherEd,Blue-collar,Self-Employed,Married,USA,False
121998,10,Husband,White,Male,15024,0,40,>50K,40-59,Secondary,White-collar,Local-gov,Married,USA,False
31621,12,Not-in-family,White,Female,0,0,40,<=50K,40-59,Assoc-acdm,Adm-clerical,Government,Separated,USA,False
108386,11,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-voc,Protective-serv,Local-gov,Married,USA,False
134727,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Self-Employed,Married,USA,False
208391,10,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
112271,10,Husband,White,Male,0,0,45,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
243190,15,Husband,Asian-Pac-Islander,Male,0,0,20,>50K,25-39,Prof-school,Prof-specialty,Private,Married,Other,False
185436,10,Husband,White,Male,0,0,70,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
290409,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
80058,9,Own-child,White,Male,0,0,48,<=50K,25-39,Secondary,Service,Private,Single,USA,False
370045,13,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
36936,11,Husband,White,Male,0,2002,40,<=50K,25-39,Assoc-voc,Blue-collar,Private,Married,USA,False
231180,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
119793,9,Own-child,White,Male,0,0,60,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
102178,9,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
135039,9,Husband,White,Male,0,0,20,<=50K,60+,Secondary,?,?,Married,USA,False
232840,10,Unmarried,White,Female,0,0,43,<=50K,40-59,Secondary,Adm-clerical,Private,Widowed,USA,False
33975,12,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-acdm,Blue-collar,Private,Married,USA,False
298301,9,Husband,White,Male,0,0,40,<=50K,60+,Secondary,Service,Private,Married,USA,False
143939,9,Unmarried,White,Female,0,0,50,>50K,40-59,Secondary,Adm-clerical,Government,Separated,USA,False
85088,10,Own-child,White,Female,0,0,37,<=50K,<25,Secondary,Service,Private,Single,USA,False
230054,14,Husband,White,Male,0,0,50,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
236338,9,Wife,White,Female,0,0,35,<=50K,60+,Secondary,Sales,Private,Married,USA,False
218782,9,Husband,Other,Male,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Government,Married,USA,False
191385,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,Other,False
185497,13,Wife,Asian-Pac-Islander,Female,0,0,70,<=50K,40-59,HigherEd,White-collar,Self-Employed,Married,Other,False
126129,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
199268,10,Own-child,White,Female,0,0,20,<=50K,<25,Secondary,Service,Private,Single,USA,False
255693,9,Wife,White,Female,0,0,20,<=50K,25-39,Secondary,Adm-clerical,Private,Married,USA,False
203488,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
203233,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
203836,10,Husband,White,Male,0,0,50,>50K,25-39,Secondary,Sales,Private,Married,USA,False
116358,10,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,25-39,Secondary,Service,Private,Married,Other,False
