fnlwgt,education_num,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,age_generalized,education_generalized,occupation_generalized,workclass_generalized,marital_generalized,native_generalized,suppressed
242651,10,Not-in-family,White,Male,0,0,48,<=50K,25-39,Secondary,Sales,Self-Employed,Single,USA,False
246226,9,Not-in-family,White,Female,0,0,40,<=50K,<25,Secondary,Blue-collar,Private,Single,USA,True
86745,13,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K,25-39,HigherEd,Adm-clerical,Self-Employed,Single,USA,True
106889,9,Wife,White,Female,0,0,30,<=50K,25-39,Secondary,Adm-clerical,Private,Married,USA,False
460835,9,Other-relative,White,Male,0,0,45,<=50K,<25,Secondary,Sales,Private,Single,USA,True
213140,4,Husband,White,Male,0,0,40,<=50K,40-59,7th-8th,Blue-collar,Self-Employed,Married,Other,False
37070,14,Husband,White,Male,0,0,60,<=50K,25-39,HigherEd,Prof-specialty,Government,Married,Other,False
93589,9,Own-child,Other,Male,0,0,40,<=50K,25-39,Secondary,Protective-serv,Government,Separated,USA,False
213258,9,Unmarried,White,Male,0,0,65,<=50K,25-39,Secondary,Farming-fishing,Self-Employed,Separated,USA,False
46814,13,Not-in-family,White,Male,0,0,38,<=50K,25-39,HigherEd,Prof-specialty,Government,Single,USA,False
168873,10,Unmarried,White,Female,0,0,30,<=50K,25-39,Secondary,?,?,Separated,USA,True
284737,10,Own-child,White,Male,0,0,20,<=50K,<25,Secondary,Service,Private,Single,USA,False
309620,10,Husband,Other,Male,0,0,60,<=50K,25-39,Secondary,Sales,Private,Married,Other,False
197418,9,Unmarried,White,Female,0,0,20,<=50K,40-59,Secondary,Adm-clerical,Private,Widowed,USA,False
132737,6,Not-in-family,White,Male,0,0,4,<=50K,60+,10th,?,?,Single,USA,True
185041,14,Husband,White,Male,0,1977,40,>50K,40-59,HigherEd,White-collar,Private,Married,USA,False
159604,10,Wife,White,Female,0,0,40,>50K,40-59,Secondary,Prof-specialty,Private,Married,USA,False
123557,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
275421,11,Own-child,White,Female,0,0,40,<=50K,<25,Assoc-voc,Machine-op-inspct,Private,Single,USA,True
167147,8,Own-child,White,Male,0,0,24,<=50K,<25,12th,Sales,Private,Single,USA,True
197583,6,Husband,Black,Male,0,0,40,>50K,40-59,10th,Transport-moving,Private,Married,USA,False
175109,9,Husband,White,Male,0,1485,40,>50K,40-59,Secondary,Adm-clerical,Private,Married,USA,False
117502,9,Wife,White,Female,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Private,Married,USA,False
180401,6,Husband,White,Male,0,0,40,>50K,60+,10th,Transport-moving,Private,Married,USA,False
146603,15,Husband,White,Male,0,0,40,>50K,40-59,Prof-school,Prof-specialty,Self-Employed,Married,USA,False
143822,14,Husband,White,Male,0,0,36,>50K,40-59,HigherEd,Prof-specialty,Government,Married,USA,False
51985,9,Not-in-family,White,Male,0,0,40,<=50K,<25,Secondary,Blue-collar,Private,Single,USA,True
48121,10,Husband,White,Male,0,0,25,<=50K,<25,Secondary,Service,Government,Married,USA,True
234807,13,Unmarried,White,Female,7430,0,45,>50K,25-39,HigherEd,White-collar,Private,Separated,USA,False
65324,15,Not-in-family,White,Male,0,0,55,>50K,25-39,Prof-school,Prof-specialty,Government,Single,USA,False
302149,13,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,25-39,HigherEd,Sales,Private,Married,Other,False
168403,13,Not-in-family,White,Male,0,1741,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
159897,10,Unmarried,Black,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Single,USA,False
416338,13,Not-in-family,White,Male,0,0,50,<=50K,40-59,HigherEd,Sales,Private,Single,USA,False
370615,9,Unmarried,White,Female,0,0,60,<=50K,40-59,Secondary,Adm-clerical,Private,Widowed,USA,False
219371,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Married-spouse-absent,Other,True
120970,6,Husband,Black,Male,0,0,40,>50K,40-59,10th,Blue-collar,Private,Married,USA,False
22966,10,Own-child,White,Male,0,0,12,<=50K,<25,Secondary,Service,Private,Single,Other,True
34541,11,Not-in-family,White,Female,0,0,36,<=50K,25-39,Assoc-voc,Prof-specialty,Private,Single,Other,True
191027,12,Not-in-family,White,Male,0,0,40,<=50K,25-39,Assoc-acdm,Service,Private,Separated,USA,True
107458,13,Not-in-family,White,Male,0,0,50,<=50K,25-39,HigherEd,Sales,Private,Single,USA,False
121832,7,Husband,White,Male,0,0,40,>50K,60+,11th,Sales,Private,Married,USA,False
233825,13,Wife,White,Female,15024,0,50,>50K,25-39,HigherEd,Prof-specialty,Local-gov,Married,USA,False
73839,7,Own-child,White,Female,0,0,40,<=50K,25-39,11th,Sales,Private,Separated,USA,False
109165,10,Husband,White,Male,0,0,60,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
103063,13,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,White-collar,Government,Married,USA,False
29762,10,Husband,White,Male,5013,0,70,<=50K,40-59,Secondary,Farming-fishing,Self-Employed,Married,USA,False
111979,4,Husband,White,Male,0,0,47,<=50K,40-59,7th-8th,Blue-collar,Private,Married,USA,False
150125,11,Unmarried,Black,Female,0,0,40,<=50K,25-39,Assoc-voc,Service,Private,Separated,USA,True
301853,10,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,?,?,Single,USA,True
296738,7,Not-in-family,White,Female,6849,0,60,<=50K,25-39,11th,?,?,Separated,USA,True
118001,9,Not-in-family,Black,Male,0,0,40,<=50K,40-59,Secondary,Handlers-cleaners,Private,Single,USA,True
149337,13,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,White-collar,Private,Married,USA,False
36601,13,Not-in-family,White,Female,0,0,50,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
118600,13,Unmarried,White,Female,0,625,40,<=50K,40-59,HigherEd,Prof-specialty,Local-gov,Separated,USA,False
279272,12,Not-in-family,Black,Male,0,0,60,<=50K,25-39,Assoc-acdm,Transport-moving,Private,Single,USA,True
181020,9,Own-child,White,Male,0,0,60,<=50K,25-39,Secondary,Handlers-cleaners,Private,Single,USA,True
165998,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
218136,10,Not-in-family,Black,Male,0,0,40,<=50K,25-39,Secondary,Handlers-cleaners,Private,Single,Other,True
182200,9,Own-child,White,Female,0,0,30,<=50K,<25,Secondary,Machine-op-inspct,Self-Employed,Single,USA,True
39363,10,Unmarried,White,Female,0,0,10,<=50K,40-59,Secondary,Service,Private,Separated,Other,True
140001,13,Not-in-family,White,Male,0,0,40,<=50K,<25,HigherEd,White-collar,Private,Single,USA,False
193260,13,Other-relative,Asian-Pac-Islander,Male,0,0,30,<=50K,25-39,HigherEd,Blue-collar,Private,Married,Other,False
191243,10,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,Service,Private,Single,USA,False
207887,13,Other-relative,White,Female,0,0,50,<=50K,25-39,HigherEd,White-collar,Government,Separated,USA,False
211450,9,Own-child,White,Male,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Government,Single,USA,False
184759,9,Not-in-family,White,Female,0,0,26,<=50K,<25,Secondary,Adm-clerical,Private,Single,USA,True
197836,9,Husband,White,Male,0,0,45,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
232308,9,Husband,White,Male,0,0,45,>50K,60+,Secondary,Transport-moving,Private,Married,USA,False
189888,12,Not-in-family,White,Male,0,0,55,<=50K,<25,Assoc-acdm,?,?,Single,USA,True
301614,9,Husband,White,Male,0,0,60,<=50K,25-39,Secondary,Service,Private,Married,USA,False
146674,6,Husband,Black,Male,0,0,40,<=50K,60+,10th,Handlers-cleaners,Private,Married,USA,False
225291,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
148509,13,Husband,Asian-Pac-Islander,Male,0,0,35,<=50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,Other,False
136413,2,Husband,White,Male,0,0,40,<=50K,40-59,1st-4th,Blue-collar,Private,Married,USA,True
126060,9,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Single,USA,False
73064,4,Wife,Black,Female,0,0,35,<=50K,40-59,7th-8th,Machine-op-inspct,Private,Married,USA,False
39026,9,Not-in-family,White,Male,0,0,30,<=50K,<25,Secondary,Service,Private,Single,USA,False
33035,8,Unmarried,White,Female,0,0,30,<=50K,25-39,12th,Service,Self-Employed,Separated,USA,True
193494,6,Husband,White,Male,0,0,40,<=50K,40-59,10th,Adm-clerical,Private,Married,USA,True
147440,10,Not-in-family,White,Female,0,0,35,<=50K,60+,Secondary,White-collar,Local-gov,Separated,USA,True
153131,10,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,?,?,Single,USA,True
64671,9,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K,25-39,Secondary,Handlers-cleaners,Private,Separated,Other,True
225399,9,Own-child,White,Male,8614,0,40,>50K,25-39,Secondary,Machine-op-inspct,Self-Employed,Single,USA,False
174391,9,Own-child,White,Female,0,0,40,<=50K,<25,Secondary,Handlers-cleaners,Private,Single,USA,True
377757,6,Husband,White,Male,0,0,70,<=50K,40-59,10th,Sales,Private,Married,USA,False
364310,13,Not-in-family,Black,Female,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Local-gov,Single,Other,False
110643,13,Husband,White,Male,0,0,40,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
70240,9,Own-child,Asian-Pac-Islander,Female,0,0,24,<=50K,<25,Secondary,Sales,Private,Single,Other,True
32694,14,Husband,White,Male,0,0,50,>50K,40-59,HigherEd,Prof-specialty,Government,Married,USA,False
95047,11,Wife,White,Female,7688,0,44,>50K,40-59,Assoc-voc,Adm-clerical,Private,Married,USA,False
264936,9,Other-relative,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
367329,11,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-voc,Farming-fishing,Private,Married,USA,False
56026,9,Husband,White,Male,0,0,60,>50K,25-39,Secondary,Farming-fishing,Private,Married,USA,False
186452,6,Not-in-family,White,Male,0,0,30,<=50K,<25,10th,Blue-collar,Private,Single,USA,True
125417,12,Wife,Black,Female,0,0,40,>50K,40-59,Assoc-acdm,White-collar,Private,Married,USA,False
242082,13,Husband,White,Male,0,0,45,>50K,40-59,HigherEd,Prof-specialty,Self-Employed,Married,USA,False
31023,9,Husband,White,Male,0,0,51,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
397346,12,Not-in-family,White,Male,0,0,40,<=50K,40-59,Assoc-acdm,?,?,Separated,USA,False
424079,14,Husband,White,Male,15024,0,55,>50K,40-59,HigherEd,White-collar,Private,Married,USA,False
108947,10,Husband,White,Male,7688,0,40,>50K,25-39,Secondary,Machine-op-inspct,Self-Employed,Married,USA,False
261979,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Prof-specialty,Government,Single,USA,True
55507,9,Husband,Black,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
291407,8,Own-child,Black,Male,0,0,40,<=50K,<25,12th,?,?,Single,USA,True
353358,10,Own-child,White,Male,0,0,16,<=50K,<25,Secondary,Service,Private,Single,USA,False
67339,7,Husband,White,Male,7688,0,40,>50K,40-59,11th,Handlers-cleaners,Private,Married,USA,False
235109,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
208180,13,Not-in-family,White,Female,0,0,40,<=50K,25-39,HigherEd,Sales,Private,Single,USA,False
423561,10,Husband,White,Male,0,0,40,<=50K,60+,Secondary,Transport-moving,Government,Married,USA,False
145290,9,Husband,White,Male,0,2415,50,>50K,40-59,Secondary,White-collar,Self-Employed,Married,USA,False
403671,10,Not-in-family,White,Male,0,0,40,<=50K,<25,Secondary,Machine-op-inspct,Private,Single,USA,True
49325,4,Husband,White,Male,0,0,40,<=50K,25-39,7th-8th,Service,Local-gov,Married,USA,True
370494,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Service,Private,Single,Other,True
267012,11,Not-in-family,White,Male,0,0,45,<=50K,25-39,Assoc-voc,Sales,Private,Single,USA,False
191856,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
80445,13,Husband,White,Male,0,0,40,<=50K,40-59,HigherEd,Blue-collar,Private,Married,USA,False
379798,10,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Sales,Private,Married,USA,False
168387,14,Husband,White,Male,0,0,50,<=50K,25-39,HigherEd,Prof-specialty,Local-gov,Married,USA,False
301948,9,Own-child,White,Male,34095,0,3,<=50K,<25,Secondary,Protective-serv,Private,Single,USA,False
274809,9,Unmarried,White,Female,0,0,50,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
233193,9,Not-in-family,White,Female,0,0,27,<=50K,40-59,Secondary,Adm-clerical,Private,Widowed,USA,False
299635,14,Husband,White,Male,0,1902,50,>50K,25-39,HigherEd,White-collar,Private,Married,USA,False
236396,7,Not-in-family,White,Male,0,0,40,<=50K,<25,11th,Handlers-cleaners,Private,Single,USA,True
688355,9,Unmarried,Black,Female,0,0,40,<=50K,<25,Secondary,Adm-clerical,Private,Single,USA,True
37019,9,Not-in-family,White,Male,0,0,50,<=50K,25-39,Secondary,Farming-fishing,Self-Employed,Single,USA,False
148015,13,Wife,Black,Female,15024,0,40,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
122975,9,Wife,Black,Female,0,0,21,<=50K,40-59,Secondary,Machine-op-inspct,Private,Married,Other,False
349795,13,Husband,White,Male,0,0,40,<=50K,40-59,HigherEd,Protective-serv,Government,Married,USA,False
229846,11,Not-in-family,White,Female,0,0,40,<=50K,40-59,Assoc-voc,Service,Private,Separated,Other,True
108945,10,Unmarried,White,Female,0,0,38,<=50K,40-59,Secondary,Prof-specialty,Private,Separated,USA,False
237498,9,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,Service,Private,Single,USA,False
188872,3,Unmarried,White,Male,6497,0,40,<=50K,40-59,5th-6th,Transport-moving,Private,Separated,USA,True
324019,12,Not-in-family,White,Female,0,0,40,<=50K,25-39,Assoc-acdm,Adm-clerical,Private,Single,USA,False
82488,10,Unmarried,Asian-Pac-Islander,Female,0,0,38,<=50K,25-39,Secondary,Sales,Private,Separated,USA,False
206964,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Sales,Private,Married,USA,False
37088,12,Not-in-family,White,Male,0,0,40,<=50K,25-39,Assoc-acdm,Service,Private,Single,USA,False
152540,9,Not-in-family,White,Female,0,0,35,<=50K,<25,Secondary,Adm-clerical,Private,Single,USA,True
143554,10,Not-in-family,White,Female,0,0,38,<=50K,60+,Secondary,Adm-clerical,Private,Separated,USA,True
126242,10,Wife,White,Female,0,0,40,<=50K,25-39,Secondary,Service,Private,Married,USA,False
127185,5,Not-in-family,White,Female,0,0,40,<=50K,<25,9th,Machine-op-inspct,Private,Single,USA,True
164018,13,Husband,White,Male,4064,0,50,<=50K,25-39,HigherEd,Sales,Private,Married,USA,False
210184,7,Own-child,White,Male,0,0,40,<=50K,25-39,11th,Blue-collar,Private,Separated,USA,True
117528,11,Wife,White,Female,0,0,40,>50K,25-39,Assoc-voc,?,?,Married,USA,False
124973,11,Husband,White,Male,15024,0,50,>50K,40-59,Assoc-voc,White-collar,Private,Married,USA,False
182117,12,Own-child,White,Male,0,0,60,<=50K,<25,Assoc-acdm,Service,Private,Single,USA,True
220049,9,Husband,Black,Male,0,0,40,>50K,40-59,Secondary,Sales,Private,Married,USA,False
247975,10,Not-in-family,Asian-Pac-Islander,Male,0,0,30,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Single,USA,False
50164,16,Husband,White,Male,0,0,60,>50K,40-59,Doctorate,White-collar,Private,Married,USA,False
123160,14,Not-in-family,Asian-Pac-Islander,Female,0,0,10,<=50K,<25,HigherEd,Prof-specialty,Government,Married-spouse-absent,Other,True
219962,13,Husband,White,Male,7298,0,40,>50K,40-59,HigherEd,Machine-op-inspct,Self-Employed,Married,Other,False
79324,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
129100,7,Unmarried,Black,Female,0,0,60,<=50K,40-59,11th,Service,Private,Separated,USA,True
210275,9,Unmarried,Black,Female,0,0,40,<=50K,40-59,Secondary,Transport-moving,Private,Separated,USA,False
189462,10,Husband,White,Male,7688,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
171114,11,Unmarried,White,Female,0,0,35,<=50K,25-39,Assoc-voc,Adm-clerical,Private,Separated,USA,True
201799,9,Own-child,White,Female,0,0,40,<=50K,<25,Secondary,Sales,Private,Single,USA,True
200426,9,Wife,White,Female,0,0,12,<=50K,25-39,Secondary,?,?,Married,USA,False
24395,10,Unmarried,White,Female,0,0,20,<=50K,<25,Secondary,?,?,Single,USA,True
191149,9,Not-in-family,White,Female,0,0,40,<=50K,40-59,Secondary,White-collar,Private,Separated,USA,False
34173,9,Wife,White,Female,0,0,25,<=50K,25-39,Secondary,Service,Local-gov,Married,USA,True
350979,9,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,Other,False
147314,9,Husband,Amer-Indian-Eskimo,Male,0,0,50,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
136081,15,Husband,White,Male,0,0,60,>50K,25-39,Prof-school,Prof-specialty,Private,Married,USA,False
232894,5,Husband,Black,Male,0,0,40,<=50K,60+,9th,?,?,Married,USA,False
373403,9,Husband,White,Male,0,0,50,<=50K,40-59,Secondary,Farming-fishing,Self-Employed,Married,USA,False
120601,9,Own-child,Black,Male,0,0,40,<=50K,<25,Secondary,Transport-moving,Private,Single,USA,True
130926,13,Not-in-family,White,Female,3674,0,40,<=50K,25-39,HigherEd,Adm-clerical,Private,Separated,USA,False
72338,11,Other-relative,Asian-Pac-Islander,Male,0,0,40,<=50K,25-39,Assoc-voc,Prof-specialty,Government,Single,USA,False
129624,13,Husband,White,Male,0,0,40,>50K,25-39,HigherEd,White-collar,Private,Married,USA,False
328697,10,Other-relative,White,Male,0,0,45,<=50K,25-39,Secondary,Protective-serv,Government,Separated,USA,False
191196,14,Not-in-family,White,Male,0,0,40,<=50K,40-59,HigherEd,White-collar,Private,Single,USA,False
191117,7,Own-child,White,Male,0,0,25,<=50K,<25,11th,?,?,Single,USA,True
110243,13,Husband,White,Male,0,0,45,>50K,40-59,HigherEd,White-collar,Private,Married,USA,False
181580,7,Own-child,White,Female,0,0,16,<=50K,<25,11th,Service,Private,Single,USA,True
89030,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
345493,15,Husband,Asian-Pac-Islander,Male,99999,0,55,>50K,40-59,Prof-school,Prof-specialty,Private,Married,Other,True
277700,10,Own-child,White,Male,0,0,45,<=50K,<25,Secondary,Handlers-cleaners,Self-Employed,Separated,USA,True
198478,4,Husband,White,Male,0,0,24,<=50K,40-59,7th-8th,?,?,Married,USA,True
250679,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
168837,10,Wife,White,Female,0,0,24,>50K,40-59,Secondary,Adm-clerical,Private,Married,Other,False
142675,8,Husband,White,Male,0,0,50,<=50K,25-39,12th,Blue-collar,Private,Married,USA,False
299050,10,Own-child,White,Male,0,0,20,<=50K,<25,Secondary,Adm-clerical,Private,Single,USA,True
107833,6,Husband,White,Male,0,1485,40,>50K,40-59,10th,Transport-moving,Private,Married,USA,False
121958,4,Unmarried,White,Female,0,0,30,<=50K,40-59,7th-8th,Service,Private,Married-spouse-absent,USA,True
282948,10,Husband,Black,Male,3137,0,40,<=50K,40-59,Secondary,White-collar,Private,Married,USA,False
176683,12,Own-child,White,Male,0,0,40,<=50K,25-39,Assoc-acdm,Prof-specialty,Private,Single,Other,True
34377,12,Husband,White,Male,0,0,40,>50K,40-59,Assoc-acdm,Blue-collar,Private,Married,USA,False
209833,10,Husband,White,Male,0,0,60,<=50K,40-59,Secondary,Blue-collar,Self-Employed,Married,USA,False
41506,6,Not-in-family,Black,Female,0,0,40,<=50K,60+,10th,Service,Government,Separated,USA,True
125159,13,Not-in-family,Black,Male,14084,0,45,>50K,25-39,HigherEd,Prof-specialty,Local-gov,Single,Other,False
147206,10,Own-child,White,Male,0,0,12,<=50K,40-59,Secondary,Blue-collar,Self-Employed,Single,USA,False
93664,9,Husband,White,Male,15024,0,60,>50K,40-59,Secondary,White-collar,Self-Employed,Married,USA,False
315065,4,Other-relative,White,Male,0,0,48,<=50K,<25,7th-8th,Service,Private,Single,Other,True
381851,5,Unmarried,Black,Female,0,0,40,<=50K,40-59,9th,Service,Private,Widowed,USA,True
185769,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Service,Local-gov,Married,USA,True
