age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
26-40,Employed,680390,Middle,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,24,North America,<=50K
41-60,Employed,233130,High,10,Single,Adm-clerical,Not-in-family,White,Male,0,0,25,North America,<=50K
0-25,Self-Employed,165474,Higher,13,Single,Sales,Own-child,White,Male,0,0,40,North America,<=50K
41-60,?,257780,Middle,7,Married,?,Husband,White,Male,0,0,15,North America,<=50K
41-60,Employed,194259,High,10,Married,Adm-clerical,Wife,White,Female,4386,0,40,North America,>50K
26-40,Employed,280093,High,10,Single,Handlers-cleaners,Own-child,White,Male,0,0,40,North America,<=50K
61-100,Self-Employed,177387,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,<=50K
61-100,?,28929,Middle,7,Widowed,?,Not-in-family,White,Female,0,0,24,North America,<=50K
41-60,Employed,105304,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,499233,Middle,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Employed,180572,Higher,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,North America,>50K
0-25,Employed,321435,Higher,13,Single,Exec-managerial,Not-in-family,White,Male,0,0,50,North America,<=50K
61-100,Employed,86108,Middle,9,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,6,North America,<=50K
0-25,Employed,198124,Middle,7,Single,Sales,Own-child,White,Male,0,0,20,North America,<=50K
26-40,Employed,135162,High,10,Married,Craft-repair,Husband,White,Male,0,0,50,North America,<=50K
41-60,Employed,146813,High,10,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,>50K
61-100,Government,291175,Higher,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,48,North America,<=50K
41-60,Employed,387569,Middle,9,Married,Craft-repair,Husband,White,Male,4386,0,40,North America,>50K
41-60,Employed,102895,High,10,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Government,33274,Middle,9,Separated,Other-service,Not-in-family,White,Female,0,0,50,North America,<=50K
26-40,Employed,86551,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,45,North America,>50K
26-40,Employed,138192,Higher,13,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,118966,Middle,9,Single,Craft-repair,Own-child,White,Male,0,0,18,North America,<=50K
61-100,Employed,99784,Higher,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,North America,>50K
26-40,Employed,90980,High,11,Separated,Adm-clerical,Not-in-family,White,Female,0,0,55,North America,<=50K
41-60,Self-Employed,177407,Middle,9,Married,Sales,Husband,White,Male,0,0,50,North America,<=50K
26-40,Employed,96467,Higher,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Government,327886,Higher,16,Separated,Prof-specialty,Own-child,White,Male,0,0,50,North America,>50K
26-40,Employed,111567,Middle,9,Single,Transport-moving,Own-child,White,Male,0,0,40,North America,<=50K
26-40,Government,166545,Middle,9,Single,Adm-clerical,Own-child,White,Female,0,0,40,North America,<=50K
41-60,Employed,142182,Middle,9,Married,Other-service,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,188798,Higher,13,Single,Prof-specialty,Own-child,White,Female,0,0,40,North America,<=50K
41-60,Employed,38563,Higher,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,56,North America,>50K
0-25,Employed,216284,Middle,7,Single,Adm-clerical,Own-child,White,Female,0,0,20,North America,<=50K
41-60,Employed,191547,Middle,9,Married,Farming-fishing,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,285335,Middle,7,Married,Exec-managerial,Husband,White,Male,0,0,50,North America,<=50K
26-40,Self-Employed,142712,High,10,Married,Exec-managerial,Husband,White,Male,0,0,70,North America,<=50K
26-40,Employed,80945,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,309055,High,10,Single,Sales,Not-in-family,White,Female,0,0,15,North America,<=50K
0-25,Employed,62339,Middle,6,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,40,North America,<=50K
0-25,Employed,368700,Middle,7,Single,Sales,Own-child,White,Male,0,0,28,North America,<=50K
26-40,Employed,176186,High,10,Married,Farming-fishing,Husband,White,Male,0,0,50,North America,>50K
26-40,Self-Employed,266855,Higher,13,Separated,Prof-specialty,Own-child,White,Male,0,0,40,North America,<=50K
41-60,Employed,48087,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,>50K
0-25,Employed,121313,High,10,Single,Transport-moving,Own-child,White,Male,0,0,50,North America,<=50K
61-100,Self-Employed,143437,Higher,14,Married,Sales,Husband,White,Male,10605,0,40,North America,>50K
41-60,Self-Employed,160724,Higher,13,Married,Sales,Husband,Asian-Pac-Islander,Male,0,2415,40,Asia,>50K
41-60,Employed,282753,Low,3,Separated,Other-service,Unmarried,Black,Male,0,0,25,North America,<=50K
41-60,Employed,194636,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,60,North America,>50K
0-25,Employed,153044,Middle,9,Single,Handlers-cleaners,Unmarried,Black,Female,0,0,7,North America,<=50K
26-40,Employed,411797,High,11,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,North America,<=50K
26-40,Employed,117683,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,40,North America,>50K
0-25,Employed,376540,Middle,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,30,North America,<=50K
41-60,Employed,72393,Middle,5,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,North America,<=50K
26-40,Employed,270335,Higher,13,Married,Adm-clerical,Other-relative,White,Male,0,0,40,Asia,>50K
26-40,Employed,96226,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,70,North America,<=50K
26-40,Employed,95336,Higher,13,Married,Sales,Husband,White,Male,0,0,50,North America,>50K
26-40,Employed,258498,High,10,Married,Craft-repair,Wife,White,Female,0,0,60,North America,<=50K
61-100,?,149698,High,10,Married,?,Husband,White,Male,0,0,15,North America,<=50K
0-25,Employed,205865,Higher,13,Single,Exec-managerial,Own-child,White,Male,0,0,28,North America,<=50K
26-40,Self-Employed,155781,High,10,Married,Craft-repair,Husband,White,Male,0,0,60,Other,<=50K
41-60,Self-Employed,406468,Middle,9,Married,Sales,Husband,Black,Male,0,0,40,North America,<=50K
26-40,Employed,177119,High,11,Separated,Tech-support,Not-in-family,White,Female,2174,0,45,North America,<=50K
26-40,Self-Employed,372525,Higher,13,Single,Exec-managerial,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Employed,164170,High,11,Married,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Asia,<=50K
26-40,Employed,183800,Higher,13,Married,Prof-specialty,Husband,White,Male,7688,0,50,North America,>50K
41-60,Self-Employed,177307,Higher,15,Married,Farming-fishing,Husband,White,Male,0,0,65,North America,>50K
26-40,Employed,170108,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,341995,High,10,Separated,Sales,Own-child,White,Male,0,0,55,North America,<=50K
0-25,Employed,226508,Higher,13,Single,Exec-managerial,Own-child,White,Female,0,0,50,North America,<=50K
26-40,Employed,87418,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,45,North America,>50K
26-40,Employed,109165,Middle,9,Married,Tech-support,Husband,White,Male,0,0,40,North America,<=50K
61-100,Government,28856,Low,4,Married,Other-service,Husband,White,Male,0,0,55,North America,<=50K
41-60,Self-Employed,175897,Middle,5,Married,Craft-repair,Husband,White,Male,0,0,20,North America,<=50K
0-25,Employed,99697,Middle,9,Single,Handlers-cleaners,Own-child,White,Female,0,0,40,North America,<=50K
26-40,Employed,152375,Middle,9,Single,Sales,Not-in-family,White,Male,0,0,45,North America,<=50K
41-60,Employed,171550,Middle,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,38,North America,<=50K
26-40,Employed,211154,High,10,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,52,North America,<=50K
0-25,Employed,202570,Higher,13,Single,Prof-specialty,Own-child,Black,Male,0,0,15,North America,<=50K
26-40,Self-Employed,168496,Middle,9,Separated,Handlers-cleaners,Own-child,White,Male,0,0,10,North America,<=50K
41-60,Employed,68898,High,10,Married,Tech-support,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,93235,Middle,9,Single,Sales,Not-in-family,White,Male,0,0,30,North America,<=50K
26-40,Employed,278924,High,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,44,North America,<=50K
41-60,Self-Employed,311020,Middle,6,Married,Farming-fishing,Husband,White,Male,0,0,60,North America,<=50K
26-40,Employed,175878,High,10,Single,Craft-repair,Not-in-family,White,Male,0,0,40,North America,<=50K
0-25,Employed,543028,Middle,9,Single,Sales,Own-child,Black,Male,0,0,40,North America,<=50K
26-40,Employed,202027,Higher,13,Married,Exec-managerial,Husband,White,Male,15024,0,45,North America,>50K
41-60,Employed,158926,Higher,14,Married,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,50,Other,<=50K
61-100,Self-Employed,76860,Middle,9,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,North America,>50K
61-100,Self-Employed,136063,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,30,North America,<=50K
0-25,Employed,186648,High,10,Single,Other-service,Own-child,White,Male,0,0,20,North America,<=50K
0-25,Employed,257509,High,10,Single,Sales,Not-in-family,White,Male,0,0,25,North America,<=50K
0-25,Employed,98155,High,10,Single,Transport-moving,Unmarried,White,Male,0,0,40,North America,<=50K
41-60,Employed,274198,Low,3,Married,Machine-op-inspct,Wife,White,Female,0,0,38,North America,<=50K
26-40,Employed,97083,High,10,Married,Adm-clerical,Wife,Black,Female,0,0,40,North America,<=50K
61-100,?,29825,Middle,9,Married,?,Husband,White,Male,0,0,5,North America,<=50K
26-40,Employed,262153,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,214738,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,138022,Higher,14,Married,Exec-managerial,Husband,White,Male,0,0,60,North America,>50K
0-25,Employed,91842,High,10,Single,Sales,Not-in-family,White,Female,0,0,42,North America,<=50K
26-40,Employed,373662,Low,2,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,0,0,40,South America,<=50K
41-60,Employed,162003,Middle,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,55,North America,<=50K
0-25,?,52114,High,10,Single,?,Own-child,White,Female,0,0,10,North America,<=50K
41-60,Government,241843,Low,1,Married,Other-service,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,375871,Middle,9,Married,Adm-clerical,Wife,White,Female,0,0,40,North America,<=50K
26-40,Employed,186934,Middle,7,Married,Machine-op-inspct,Husband,White,Male,3103,0,44,North America,>50K
26-40,Employed,176900,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,99,North America,>50K
41-60,Employed,21906,Higher,14,Single,Prof-specialty,Not-in-family,White,Female,0,0,25,North America,<=50K
41-60,Employed,132222,Higher,15,Married,Prof-specialty,Husband,White,Male,0,2415,40,North America,>50K
26-40,Employed,143653,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,30,North America,<=50K
26-40,Employed,111567,Higher,13,Single,Sales,Not-in-family,White,Male,0,0,40,North America,>50K
26-40,Employed,78602,High,12,Separated,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,North America,<=50K
26-40,Employed,465507,Middle,9,Married,Machine-op-inspct,Husband,Black,Male,0,0,40,North America,<=50K
26-40,Self-Employed,196373,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,>50K
0-25,Employed,293227,Middle,9,Single,Other-service,Not-in-family,White,Female,0,0,45,North America,<=50K
0-25,Employed,241752,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,North America,<=50K
41-60,Government,166398,High,10,Separated,Exec-managerial,Unmarried,Black,Female,0,0,35,North America,<=50K
26-40,Employed,184682,High,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,North America,<=50K
26-40,Self-Employed,108293,Higher,13,Married,Exec-managerial,Wife,White,Female,0,1977,45,North America,>50K
41-60,Employed,250802,High,10,Separated,Craft-repair,Unmarried,White,Male,0,0,35,North America,<=50K
41-60,Self-Employed,325159,High,10,Separated,Farming-fishing,Unmarried,White,Male,0,0,40,North America,<=50K
41-60,Government,174675,Middle,9,Married,Prof-specialty,Wife,White,Female,0,0,40,North America,>50K
41-60,Employed,227065,Higher,14,Married,Exec-managerial,Husband,White,Male,0,0,43,North America,>50K
41-60,Employed,269080,Low,4,Widowed,Other-service,Unmarried,Black,Female,0,0,40,North America,<=50K
0-25,Employed,177722,Middle,9,Single,Other-service,Own-child,White,Female,0,0,20,North America,<=50K
41-60,Employed,133461,High,10,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,239683,Middle,6,Married,Craft-repair,Husband,White,Male,0,0,30,Other,<=50K
41-60,Self-Employed,398473,High,10,Married,Sales,Husband,White,Male,0,0,70,North America,>50K
26-40,Government,298785,Middle,6,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Self-Employed,123424,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,>50K
41-60,Employed,176286,High,12,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,>50K
0-25,Employed,150062,High,10,Married,Prof-specialty,Husband,White,Male,0,0,45,North America,<=50K
26-40,Employed,169240,Middle,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,38,North America,<=50K
26-40,Employed,288273,Higher,13,Married,Craft-repair,Husband,White,Male,0,0,70,North America,<=50K
26-40,Employed,526968,Middle,6,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,North America,<=50K
26-40,Employed,57066,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,323573,Middle,9,Single,Other-service,Own-child,White,Female,0,0,20,North America,<=50K
26-40,Self-Employed,368825,High,10,Married,Sales,Husband,White,Male,0,0,60,North America,>50K
41-60,Self-Employed,189721,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,20,North America,<=50K
41-60,Employed,164966,Higher,13,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Asia,>50K
26-40,Employed,202046,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,35,North America,>50K
26-40,Employed,161538,Higher,13,Single,Tech-support,Not-in-family,White,Female,0,0,35,North America,<=50K
61-100,Employed,105252,Higher,13,Widowed,Exec-managerial,Not-in-family,White,Male,0,2392,40,North America,>50K
26-40,Employed,200153,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,32185,Middle,9,Single,Transport-moving,Unmarried,White,Male,0,0,70,North America,<=50K
0-25,Employed,178326,High,10,Single,Sales,Not-in-family,White,Female,0,0,40,North America,<=50K
0-25,Employed,255957,High,10,Single,Exec-managerial,Not-in-family,White,Female,4101,0,40,North America,<=50K
26-40,Government,188693,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,35,North America,>50K
61-100,Employed,182977,Middle,9,Widowed,Other-service,Not-in-family,Black,Female,2964,0,40,North America,<=50K
26-40,Employed,159929,Middle,9,Separated,Handlers-cleaners,Own-child,White,Male,0,0,40,North America,<=50K
41-60,Employed,123207,Middle,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,44,North America,<=50K
0-25,Employed,284317,High,12,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,<=50K
0-25,?,184699,Middle,9,Single,?,Unmarried,Black,Female,0,0,40,North America,<=50K
41-60,Self-Employed,154474,Middle,9,Single,Farming-fishing,Unmarried,White,Male,0,0,42,North America,<=50K
41-60,Government,318280,Middle,9,Widowed,Protective-serv,Not-in-family,White,Male,0,0,40,North America,>50K
61-100,Employed,254907,High,11,Separated,Other-service,Not-in-family,White,Female,0,0,20,North America,<=50K
41-60,Employed,349221,Middle,9,Single,Craft-repair,Own-child,Black,Female,0,0,35,North America,<=50K
41-60,Employed,335973,Middle,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,North America,<=50K
41-60,Employed,126701,Middle,9,Separated,Craft-repair,Unmarried,White,Male,0,0,40,North America,<=50K
41-60,Employed,122159,High,10,Widowed,Prof-specialty,Not-in-family,White,Female,3325,0,40,North America,<=50K
41-60,Employed,187370,Higher,13,Single,Sales,Not-in-family,White,Male,0,1504,40,North America,<=50K
41-60,Employed,194636,High,11,Married,Machine-op-inspct,Husband,White,Male,0,0,40,North America,<=50K
41-60,Self-Employed,124793,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,30,North America,<=50K
41-60,Employed,192835,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,50,North America,>50K
26-40,Employed,290226,Middle,9,Single,Exec-managerial,Not-in-family,White,Male,0,0,45,North America,<=50K
41-60,Employed,112840,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,55,North America,>50K
41-60,Employed,89325,Higher,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,45,North America,<=50K
41-60,Government,33109,Higher,13,Separated,Exec-managerial,Unmarried,White,Male,0,0,58,North America,>50K
