age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
26-40,Government,312232,Higher,13,Married,Protective-serv,Husband,White,Male,5178,0,21-40,North America,>50K
26-40,Government,150488,Higher,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,200876,Middle,7,Single,Transport-moving,Own-child,White,Male,0,0,0-20,North America,<=50K
41-60,Employed,188199,Middle,5,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,21-40,North America,<=50K
41-60,Government,118793,Middle,9,Married,Protective-serv,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Government,204325,High,10,Married,Protective-serv,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,256671,Middle,9,Married,Adm-clerical,Wife,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,308945,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Self-Employed,100316,Higher,13,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Self-Employed,188694,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,21-40,North America,<=50K
61-100,?,29240,Middle,9,Widowed,?,Not-in-family,White,Female,0,0,0-20,North America,<=50K
26-40,Employed,186934,Middle,9,Married,Sales,Husband,White,Male,15024,0,41-60,North America,>50K
0-25,Employed,154908,Middle,6,Single,Other-service,Own-child,White,Female,0,0,0-20,North America,<=50K
41-60,Employed,216999,Higher,13,Single,Exec-managerial,Not-in-family,White,Male,0,0,41-60,North America,>50K
26-40,Employed,186916,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,116677,High,10,Married,Handlers-cleaners,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,95763,Middle,6,Separated,Craft-repair,Not-in-family,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,117849,Higher,14,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Employed,242460,Middle,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,41-60,North America,<=50K
26-40,Self-Employed,202729,Higher,13,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Employed,181652,Middle,9,Married,Machine-op-inspct,Wife,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,56121,Middle,7,Separated,Craft-repair,Unmarried,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,390369,Middle,9,Separated,Craft-repair,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,149726,Middle,9,Married,Sales,Husband,White,Male,0,0,21-40,North America,>50K
0-25,Employed,51262,Middle,9,Single,Machine-op-inspct,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,190350,Middle,8,Single,Other-service,Unmarried,Black,Female,0,0,21-40,Other,<=50K
41-60,Government,205288,Middle,9,Married,Adm-clerical,Wife,White,Female,7688,0,21-40,North America,>50K
26-40,Employed,194630,High,10,Separated,Sales,Unmarried,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,204788,Middle,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,158688,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,97723,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Employed,193026,Higher,13,Married,Sales,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Employed,355978,Higher,14,Married,Exec-managerial,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Self-Employed,200574,Higher,15,Married,Prof-specialty,Husband,White,Male,0,1977,41-60,North America,>50K
41-60,Government,123219,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Employed,82778,Low,2,Married,Farming-fishing,Husband,White,Male,0,0,21-40,North America,<=50K
61-100,Employed,103021,Low,4,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,259479,Middle,9,Separated,Transport-moving,Unmarried,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,167787,High,10,Single,Sales,Own-child,White,Female,0,0,0-20,North America,<=50K
41-60,Employed,245275,Middle,6,Married,Other-service,Wife,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,172612,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,228190,Middle,9,Married,Transport-moving,Husband,Black,Male,0,0,21-40,North America,<=50K
26-40,Government,307404,High,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,152436,Middle,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,41-60,North America,<=50K
41-60,Self-Employed,182541,Middle,9,Married,Farming-fishing,Husband,White,Male,0,1672,41-60,North America,<=50K
26-40,Employed,282153,High,10,Single,Adm-clerical,Own-child,White,Female,0,0,0-20,North America,<=50K
41-60,Employed,162003,Higher,16,Single,Prof-specialty,Not-in-family,White,Male,0,0,21-40,North America,>50K
26-40,Employed,190759,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Employed,208122,High,10,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,173832,Higher,13,Married,Sales,Husband,White,Male,0,1902,21-40,North America,>50K
26-40,Employed,287548,High,10,Married,Sales,Husband,White,Male,0,0,41-60,North America,>50K
0-25,Employed,146706,High,10,Single,Other-service,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,285200,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Self-Employed,314375,High,10,Married,Sales,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Employed,203943,Higher,13,Married,Exec-managerial,Husband,Black,Male,0,0,21-40,North America,>50K
0-25,?,274746,Middle,9,Single,?,Unmarried,White,Female,0,0,0-20,North America,<=50K
26-40,Employed,517000,Higher,13,Single,Adm-clerical,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,66173,Higher,13,Single,Adm-clerical,Not-in-family,White,Female,0,0,41-60,North America,<=50K
0-25,Employed,182823,Higher,13,Single,Sales,Own-child,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,135568,Middle,9,Married,Handlers-cleaners,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,201699,High,11,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Employed,96020,Higher,13,Married,Exec-managerial,Wife,White,Female,0,0,41-60,North America,>50K
41-60,Employed,176138,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,47496,Middle,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,187158,High,10,Single,Adm-clerical,Own-child,White,Female,0,0,0-20,North America,<=50K
41-60,Self-Employed,42924,High,10,Married,Sales,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,205950,High,10,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Employed,111985,High,10,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,167476,High,10,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,221172,High,12,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,>50K
26-40,?,188711,High,10,Separated,?,Not-in-family,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,199448,High,11,Separated,Sales,Unmarried,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,313038,Middle,9,Single,Craft-repair,Not-in-family,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,112432,Middle,9,Married,Handlers-cleaners,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,57914,Middle,9,Married,Protective-serv,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,145166,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,196278,High,10,Widowed,Sales,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,216481,Higher,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,188027,High,10,Single,Exec-managerial,Unmarried,White,Female,0,0,41-60,North America,<=50K
26-40,Employed,66686,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Self-Employed,192869,Middle,9,Married,Farming-fishing,Husband,White,Male,0,0,61-100,North America,<=50K
41-60,Self-Employed,121352,High,10,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Self-Employed,70985,Middle,9,Married,Farming-fishing,Husband,White,Male,4064,0,21-40,North America,<=50K
26-40,Self-Employed,123116,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Government,339163,High,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,21-40,North America,<=50K
41-60,Self-Employed,124771,Higher,13,Married,Farming-fishing,Husband,White,Male,0,0,21-40,North America,<=50K
61-100,?,77053,Middle,9,Widowed,?,Not-in-family,White,Female,0,4356,21-40,North America,<=50K
0-25,Employed,199266,Higher,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,190728,Middle,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,99212,High,11,Married,Exec-managerial,Husband,White,Male,3103,0,41-60,North America,>50K
0-25,Employed,72310,High,10,Single,Sales,Own-child,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,57512,High,10,Single,Sales,Not-in-family,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,89413,High,11,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Government,28151,Middle,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,21-40,North America,>50K
61-100,Employed,46786,Higher,13,Married,Sales,Husband,White,Male,9386,0,0-20,North America,>50K
26-40,Employed,226943,Middle,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,182402,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Employed,305352,Middle,6,Separated,Craft-repair,Other-relative,Black,Male,0,0,21-40,North America,<=50K
41-60,Employed,296485,Low,3,Married,Transport-moving,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Self-Employed,204375,Higher,15,Single,Prof-specialty,Not-in-family,White,Female,0,0,41-60,North America,>50K
41-60,Self-Employed,249585,Middle,7,Married,Exec-managerial,Husband,White,Male,0,0,61-100,North America,<=50K
41-60,Employed,148995,Higher,14,Married,Exec-managerial,Husband,White,Male,0,0,61-100,North America,>50K
41-60,Self-Employed,168071,Middle,9,Married,Sales,Husband,White,Male,0,0,41-60,North America,>50K
0-25,Employed,211049,High,10,Single,Tech-support,Not-in-family,White,Female,4101,0,21-40,North America,<=50K
26-40,?,196630,High,11,Separated,?,Unmarried,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,177905,Middle,9,Married,Handlers-cleaners,Husband,White,Male,3908,0,21-40,North America,<=50K
26-40,Employed,204374,Higher,15,Married,Prof-specialty,Husband,White,Male,0,1977,41-60,North America,>50K
41-60,Employed,60001,Higher,13,Separated,Sales,Unmarried,White,Male,0,0,41-60,North America,>50K
26-40,Employed,223046,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,?,44921,Middle,9,Married,?,Wife,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,390817,Low,3,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,21-40,North America,<=50K
0-25,?,145964,High,10,Single,?,Not-in-family,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,30424,Middle,7,Separated,Other-service,Unmarried,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,548361,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,189148,Middle,9,Married,Handlers-cleaners,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Self-Employed,311569,Middle,9,Separated,Sales,Not-in-family,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,187653,Middle,9,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,235379,High,12,Single,Prof-specialty,Unmarried,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,188615,High,10,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Employed,322691,Higher,13,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Employed,144361,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,130057,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Self-Employed,117963,Higher,16,Single,Prof-specialty,Own-child,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,123876,High,10,Single,Other-service,Own-child,White,Female,0,0,0-20,North America,<=50K
26-40,Employed,207172,High,10,Single,Sales,Other-relative,White,Female,0,0,21-40,North America,<=50K
41-60,Government,119904,Higher,15,Single,Prof-specialty,Not-in-family,White,Female,0,1564,41-60,North America,>50K
61-100,Employed,134768,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,21-40,North America,>50K
0-25,Employed,219835,High,10,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,Self-Employed,313729,Higher,13,Married,Sales,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Employed,140644,Middle,9,Married,Sales,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Employed,203488,High,10,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Self-Employed,132341,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Employed,161683,Middle,7,Married,Machine-op-inspct,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,312771,High,11,Married,Sales,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Employed,258102,High,10,Married,Handlers-cleaners,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,?,24127,Higher,13,Married,?,Husband,White,Male,0,0,0-20,North America,<=50K
41-60,Employed,254367,High,10,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,>50K
61-100,?,185426,Middle,9,Married,?,Husband,White,Male,0,0,0-20,North America,<=50K
41-60,Employed,152629,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Employed,233130,High,10,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,>50K
0-25,Employed,406641,Middle,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Government,119422,Middle,6,Married,Adm-clerical,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,255486,Middle,9,Married,Other-service,Husband,Black,Male,0,0,21-40,North America,<=50K
0-25,Employed,161532,High,10,Single,Handlers-cleaners,Own-child,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,75759,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,41-60,North America,>50K
0-25,Employed,163332,Middle,9,Single,Sales,Own-child,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,34832,Higher,13,Married,Tech-support,Husband,White,Male,15024,0,21-40,North America,>50K
26-40,Employed,126011,High,11,Separated,Tech-support,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Government,56651,Higher,13,Single,Prof-specialty,Own-child,Black,Female,0,0,21-40,North America,<=50K
26-40,Employed,132686,Middle,8,Single,Machine-op-inspct,Own-child,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,174283,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,>50K
0-25,Employed,208591,Higher,13,Single,Prof-specialty,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,126399,Middle,9,Separated,Sales,Unmarried,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,395567,Middle,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,235853,Middle,5,Single,Sales,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,160731,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,35166,Higher,15,Married,Prof-specialty,Husband,White,Male,15024,0,41-60,North America,>50K
0-25,Employed,161092,High,10,Married,Adm-clerical,Husband,White,Male,7298,0,21-40,North America,>50K
0-25,Employed,223019,Middle,9,Single,Adm-clerical,Own-child,White,Female,0,0,21-40,North America,<=50K
26-40,Self-Employed,179673,Higher,15,Married,Prof-specialty,Husband,White,Male,7688,0,41-60,North America,>50K
41-60,Government,248895,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Employed,200323,Higher,15,Single,Prof-specialty,Not-in-family,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,134890,High,11,Married,Farming-fishing,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Government,61431,Middle,8,Single,Adm-clerical,Not-in-family,Black,Female,0,0,21-40,North America,<=50K
41-60,Employed,197319,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,>50K
